state,county,fips,trump16,clinton16,otherpres16,romney12,obama12,otherpres12,demsen16,repsen16,othersen16,demhouse16,rephouse16,otherhouse16,demgov16,repgov16,othergov16,repgov14,demgov14,othergov14,total_population,cvap,white_pct,black_pct,hispanic_pct,nonwhite_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc
Georgia,Fulton,13121,117783,297051,16557,137124,255470,4819,246397,151689,17421,276884,144908,0,NA,NA,NA,91887,166090,5097,996757,699145,40.25755525,43.56307505,7.419360988,59.74244475,12.52060432,51.4998139,41.8187181,10.39380712,58851,8.90015668,8.677322843,50.19390623,2.481009224,31.44329897,1.077688981,1
Georgia,Gilmer,13123,10477,1965,331,8926,1958,134,1795,9508,614,0,10709,0,NA,NA,NA,5944,1605,261,28956,21470,86.05470369,0.490399226,10.94419119,13.94529631,6.913938389,49.80314961,32.75659621,21.64318276,43775,7.750369621,19.65109573,82.16070742,16.43155281,81.42336345,87.64315001,6
Georgia,Glascock,13125,1235,138,17,1135,176,22,142,1101,37,0,1131,0,NA,NA,NA,630,134,24,3053,2285,87.585981,6.780216181,1.539469374,12.414019,0.655093351,51.1627907,36.81624632,16.90140845,43884,6.854256854,21.42166344,91.7794971,21.4362851,91.41468683,100,9
Georgia,Glynn,13127,21512,11775,976,20893,11950,290,9439,20887,1169,0,26959,0,NA,NA,NA,13093,6483,411,82623,60905,64.03543807,25.35129443,6.568388947,35.96456193,5.485155465,52.81943285,37.50408482,17.47697372,46475,7.794220578,12.38958337,71.83560485,8.795594625,65.56784884,20.56614674,3
Georgia,Gordon,13129,15191,3181,587,13197,3440,260,2854,14092,816,0,16053,0,NA,NA,NA,7441,2497,368,56079,38090,78.45895968,3.944435528,14.99491788,21.54104032,9.852172828,50.54120081,40.32882184,13.40252144,41390,7.733128245,24.59250094,87.08375921,19.50923067,86.81098482,51.55836625,4
Georgia,Grady,13131,6053,3013,147,5924,3419,53,2671,5534,261,4068,4937,0,NA,NA,NA,3371,2026,129,25145,17620,58.83078147,28.14476039,10.65022867,41.16921853,5.694969179,50.49910519,39.62219129,16.28156691,35518,9.176265608,22.90249433,87.22997971,17.54157763,85.12496516,62.36056135,6
Georgia,Greene,13133,5490,3199,163,5071,3201,51,2625,5735,154,0,7073,0,NA,NA,NA,4179,2236,98,16535,12705,56.07499244,36.22618688,6.168732991,43.92500756,4.947081947,51.40006048,30.22679165,25.96310856,44299,6.610195129,17.65426053,75.25301992,8.643255151,64.27368148,82.74978117,6
Georgia,Gwinnett,13135,146989,166153,15189,159855,132509,4364,141141,154572,15360,139832,171695,0,NA,NA,NA,107348,84410,5283,874242,519180,40.29158974,25.43620645,20.54739992,59.70841026,24.72164458,51.05131074,43.36796905,8.586752867,61865,6.84599574,12.46657548,65.07033209,5.32037437,59.00847932,0.485520681,1
Georgia,Habersham,13137,13190,2483,570,12166,2301,174,2173,12493,736,0,14019,0,NA,NA,NA,7656,1697,258,43724,31370,77.76507181,3.247644314,13.75217272,22.23492819,8.800658677,52.56380935,38.50974293,17.69966151,41600,7.217759929,21.71200655,82.487898,16.33597079,80.78312031,58.76257522,6
Georgia,Hall,13139,51733,16180,2781,47481,12999,884,13602,50124,3547,0,60542,0,NA,NA,NA,34289,8390,1121,190482,117555,62.10350584,7.293602545,27.38001491,37.89649416,16.54277045,50.19739398,42.2885102,13.55298663,51902,5.718814912,22.70078064,77.52646422,12.24310351,71.33427905,20.55664389,3
Georgia,Hancock,13141,843,2701,36,769,3308,11,2295,946,56,0,1821,0,NA,NA,NA,489,1861,29,8747,7230,23.85960901,73.39659312,1.932091003,76.14039099,2.663770436,43.53492626,33.23425174,19.38950497,26386,10.31050955,27.09450146,89.11012406,12.0212766,81.38297872,61.58659455,7
Georgia,Haralson,13143,9585,1475,297,8446,1789,141,1444,8833,481,0,10142,0,NA,NA,NA,5126,1431,252,28667,21515,91.11521959,4.751107545,1.465099243,8.88478041,1.388355949,51.24359019,38.9751282,15.82307182,42281,10.28575939,21.70554692,86.23639191,22.11522311,86.05901125,77.35927728,1
Georgia,Harris,13145,11936,4086,480,11197,4145,146,3395,11608,582,3719,12301,0,NA,NA,NA,6982,3009,245,32992,25325,77.37633366,15.71593113,3.140155189,22.62366634,2.121726479,50.02727934,35.19338021,16.12512124,65336,8.076923077,10.24254057,73.39905776,7.556119354,69.00887982,96.6837372,2
Georgia,Hart,13147,7286,2585,246,6517,2870,124,2180,6703,345,0,8196,0,NA,NA,NA,4636,1967,178,25518,19680,75.66031821,18.97876009,3.601379418,24.33968179,2.602084803,50.77592288,35.0693628,20.37777255,37983,5.594272076,19.08690562,86.34817994,16.66198765,85.19090399,74.46555348,6
Georgia,Heard,13149,3370,743,110,3160,948,64,679,3099,172,741,3287,0,NA,NA,NA,1773,640,68,11571,8830,85.01425979,10.5003889,0.613602973,14.98574021,0.648172155,50.40186674,37.55941578,15.32278973,44185,9.778032912,21.1317869,89.49783329,20.27506655,89.16001183,100,1
Georgia,Henry,13151,45724,50057,2985,46774,43761,843,44108,45234,3468,51037,32515,0,NA,NA,NA,30586,30985,1321,214171,150235,48.05599264,39.47780045,6.299639073,51.94400736,7.443584799,52.14758301,42.07525762,10.33379869,62561,8.923650894,10.55249431,72.52148997,11.10312967,76.65568044,13.85333608,1
Georgia,Houston,13153,35430,22553,2096,34662,22702,692,19191,35289,2063,20886,37646,0,NA,NA,NA,22142,14297,840,149137,107010,58.02651254,29.34751269,6.445751222,41.97348746,5.525121197,51.35680616,42.80694932,11.79787712,55480,8.801487575,10.16961468,75.96640923,8.470580422,74.8339753,9.962115797,3
Georgia,Irwin,13155,2716,891,63,2538,1141,30,762,2581,88,816,2729,0,NA,NA,NA,1548,711,60,9365,7245,68.07261078,27.86972771,1.142552056,31.92738922,0.555258943,48.77736252,37.62947144,17.70421783,29846,6.922851276,15.28343251,88.85061071,13.84446878,87.97371303,64.70958272,7
Georgia,Jackson,13157,21784,4491,915,19135,4238,331,3906,20965,1217,0,24254,0,NA,NA,NA,12547,2933,494,62131,44550,82.60932546,6.880623199,6.951441309,17.39067454,4.673995268,50.68806232,39.42637331,13.42164137,54246,6.769966722,18.2788671,80.93197773,15.81415175,80.3125888,60.01487972,4
Georgia,Jasper,13159,4360,1544,141,4136,1845,50,1362,4180,230,0,5003,0,NA,NA,NA,2554,1195,91,13571,10025,73.25915555,20.47748876,3.85380591,26.74084445,2.593766119,51.33741066,37.3738118,15.28995652,41434,8.767657087,22.82207256,89.63719313,20.45650301,88.87453345,81.76258993,1
Georgia,Jeff Davis,13161,4104,901,91,3996,1275,65,775,3716,144,829,3845,0,NA,NA,NA,2114,807,66,14953,10370,71.7849261,16.22416906,11.42245703,28.2150739,5.209656925,51.90262824,42.55333378,13.91025212,36566,5.264063306,21.62275638,89.25160071,17.50850919,86.35806671,69.51154765,7
Georgia,Jefferson,13163,3063,3821,84,2999,4261,38,3091,3040,113,0,4301,0,NA,NA,NA,2017,2417,53,16201,11985,41.72581939,54.07073637,3.444231838,58.27418061,2.006049009,51.63878773,39.68273563,16.88167397,28417,13.28353361,25.53568101,89.58449786,14.33778858,83.33333333,80.66745422,6
Georgia,Jenkins,13165,1895,1123,38,1887,1488,15,934,1826,61,1001,1910,0,NA,NA,NA,1117,763,30,9055,6830,59.34842628,34.16896742,3.898398675,40.65157372,2.131419105,50.789619,36.90778575,17.73605743,27398,6.218387385,22.16988793,86.97417573,15.4822335,83.3248731,66.10311751,6
Georgia,Johnson,13167,2519,1136,31,2440,1305,27,888,2373,76,0,2753,0,NA,NA,NA,1487,761,44,9694,7670,62.35815969,33.75283681,2.310707654,37.64184031,0.680833505,46.9671962,38.65277491,15.48380442,32685,9.274477577,25.74487896,91.3097455,22.88491275,90.21426994,65.41082164,7
Georgia,Jones,13169,8305,3961,285,7744,4274,87,3482,8125,344,3718,8440,0,NA,NA,NA,4825,3097,137,28701,21655,72.15776454,24.48695167,1.369290269,27.84223546,1.03480715,51.53478973,37.48301453,15.76948538,54020,8.045721072,12.4704431,79.76765704,11.75305848,79.25182095,67.71425582,3
Georgia,Lamar,13171,5190,2270,152,4899,2602,91,2003,4929,250,2176,5150,0,NA,NA,NA,3141,1713,107,18195,14175,65.02885408,29.45314647,2.198406156,34.97114592,2.313822479,51.81643309,41.13767519,15.95493267,40364,13.03846154,16.00652977,82.84216857,14.52177059,80.50898565,60.8724136,1
Georgia,Lanier,13173,1984,806,81,1820,1114,38,661,1792,121,735,1950,0,NA,NA,NA,843,542,43,10382,7615,68.57060297,25.10113658,5.259102292,31.42939703,1.560392988,49.46060489,43.44057022,12.36755924,31682,13.89227395,21.77137871,84.59860384,18.83519207,84.22139612,71.12522326,3
Georgia,Laurens,13175,12411,6752,367,11950,7513,141,5563,12449,430,6057,12573,0,NA,NA,NA,7722,4885,246,47802,35365,58.79670307,36.4629095,2.518723066,41.20329693,2.173549224,52.53127484,39.37073763,16.30266516,33632,5.936785774,17.12920766,84.76286262,13.85365368,82.02258369,56.64409299,5
Georgia,Lee,13177,10646,3170,327,10314,3196,118,2876,10305,329,4093,9949,0,NA,NA,NA,6409,2217,219,29134,20810,73.21686003,19.45149997,2.673851857,26.78313997,3.930116016,49.8695682,40.95558454,10.64048878,62797,6.925711091,11.47999578,75.8365882,8.658900412,75.89146186,36.22870874,3
Georgia,Liberty,13179,6134,9556,453,5565,10457,148,8147,6497,574,0,11681,0,NA,NA,NA,3329,5388,168,63949,44320,41.25631362,39.94902188,12.05022753,58.74368638,6.001657571,48.96558195,55.05168181,7.485652629,42484,12.99754763,10.34357744,81.10045178,9.838585703,81.7255957,23.16044947,3
Georgia,Lincoln,13181,2759,1273,70,2807,1586,33,1098,2671,95,0,3150,0,NA,NA,NA,1697,893,65,7712,6180,65.30082988,32.37811203,1.413381743,34.69917012,1.400414938,53.24170124,32.72821577,20.51348548,34720,9.061583578,16.58371845,86.84678279,10.18324607,83.0104712,100,2
Georgia,Long,13183,2626,1360,131,2306,1442,54,1152,2524,169,0,3319,0,NA,NA,NA,1232,831,59,17243,11505,58.97465638,22.42069245,11.7786928,41.02534362,6.414197065,49.968103,48.04268399,8.600591544,50848,16.31836372,12.73080661,84.76190476,9.736802069,84.51239921,81.33987832,3
Georgia,Lowndes,13185,21635,15064,1106,21327,17470,340,13087,20802,1337,13868,22515,0,NA,NA,NA,11544,8789,374,113898,83885,54.66908989,36.00502204,5.316160073,45.33091011,4.216930938,50.94031502,50.081652,10.8184516,38915,10.97301341,15.56262787,76.14457831,9.630141191,69.32678535,27.20423315,3
Georgia,Lumpkin,13187,9619,2220,586,8647,2055,203,1955,9197,772,0,10696,0,NA,NA,NA,5742,1639,260,31094,24340,90.95967068,1.76239789,4.598957998,9.040329324,3.492635235,50.5660256,43.50035377,15.72329067,40634,6.785505172,15.75644417,73.01488512,14.94533548,72.59559354,83.94180071,6
Georgia,McDuffie,13189,5432,3699,137,5475,4044,73,3045,5253,211,0,7034,0,NA,NA,NA,3555,2268,150,21558,15710,54.5134057,40.60673532,2.787828184,45.4865943,2.741441692,53.22386121,40.08256796,15.77604602,37021,8.587952859,20.13361463,85.81575246,13.98725212,82.68413598,60.96,2
Georgia,McIntosh,13191,3487,2303,113,3409,2864,68,1905,3420,189,0,4463,0,NA,NA,NA,2079,1660,91,13941,11305,61.50204433,35.09073955,1.398751883,38.49795567,2.087368195,50.75676063,30.80123377,20.12050785,45248,9.929772987,17.60419703,86.23336248,19.03254973,83.16757083,74.31103049,3
Georgia,Macon,13193,1540,2705,42,1545,3211,25,2129,1678,78,2863,1225,0,NA,NA,NA,997,1970,41,13846,10845,32.86869854,59.01343348,4.015600173,67.13130146,2.585584284,44.37382638,37.57763975,14.39404882,28285,16.92511346,27.82418041,91.4700355,23.54829297,87.91946309,53.18860244,6
Georgia,Madison,13195,9201,2425,372,8443,2494,167,2164,8828,441,0,10156,0,NA,NA,NA,5429,1868,242,28362,21180,83.40737607,8.701784077,4.636485438,16.59262393,3.83611875,50.50419575,36.9720048,15.8839292,45063,8.011490584,17.23853684,84.52859351,16.23302829,83.83874634,91.87766714,3
Georgia,Marion,13197,1921,1213,56,1733,1412,25,1033,1845,77,1514,1583,0,NA,NA,NA,1068,1025,52,8646,6580,59.32222993,36.0976174,1.630811936,40.67777007,2.382604673,50.89058524,36.05135323,17.40689336,35484,14.45037953,21.57284768,88.92384106,22.06303725,85.98593384,100,2
